Quotazioni Immobiliari : Valori di Mercato - Semestre 2025/1 - elaborazione del 21-FEB-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C5;BO00002644;20;Abitazioni civili;NORMALE;P;3100;4100;L;10,5;15;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C5;BO00002644;21;Abitazioni di tipo economico;NORMALE;P;2550;3700;L;8,5;13,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C5;BO00002644;13;Box;NORMALE;P;3900;6600;L;9,5;15,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C5;BO00002644;5;Negozi;OTTIMO; ;2900;4200;L;15;19;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C5;BO00002644;5;Negozi;NORMALE;P;2000;3000;L;9;17;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C5;BO00002644;6;Uffici;NORMALE;P;2350;3200;L;9;14,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C5;BO00002644;6;Uffici;OTTIMO; ;2850;4000;L;11;16,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C6;BO00002664;20;Abitazioni civili;OTTIMO; ;4300;5100;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C6;BO00002664;20;Abitazioni civili;NORMALE;P;3100;4400;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C6;BO00002664;21;Abitazioni di tipo economico;NORMALE;P;2950;4100;L;13,1;16,3;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C6;BO00002664;13;Box;NORMALE;P;3900;6400;L;13;22,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C6;BO00002664;5;Negozi;OTTIMO; ;3100;4600;L;24;28;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C6;BO00002664;5;Negozi;NORMALE;P;2200;2950;L;15,6;25;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C6;BO00002664;6;Uffici;NORMALE;P;2400;3200;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C6;BO00002664;6;Uffici;OTTIMO; ;3100;4200;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C7;BO00002665;20;Abitazioni civili;OTTIMO; ;3400;4700;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C7;BO00002665;20;Abitazioni civili;NORMALE;P;3100;3800;L;11;16;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C7;BO00002665;21;Abitazioni di tipo economico;NORMALE;P;2550;3700;L;9,5;14;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C7;BO00002665;13;Box;NORMALE;P;3900;6400;L;13,5;20;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C7;BO00002665;5;Negozi;OTTIMO; ;2850;3700;L;12,5;20;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C7;BO00002665;5;Negozi;NORMALE;P;2000;3000;L;9,5;16,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C7;BO00002665;6;Uffici;NORMALE;P;2300;3300;L;8;13,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C7;BO00002665;6;Uffici;OTTIMO; ;3000;3900;L;11;15,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C8;BO00002666;20;Abitazioni civili;OTTIMO; ;3200;4300;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C8;BO00002666;20;Abitazioni civili;NORMALE;P;3000;4000;L;10,4;15,4;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C8;BO00002666;21;Abitazioni di tipo economico;NORMALE;P;2200;2800;L;9,5;14;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C8;BO00002666;13;Box;NORMALE;P;3800;5000;L;12;18;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C8;BO00002666;5;Negozi;OTTIMO; ;2700;3400;L;15;25;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C8;BO00002666;5;Negozi;NORMALE;P;2000;2500;L;14;19;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C8;BO00002666;6;Uffici;NORMALE;P;2300;2650;L;6,5;12;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C8;BO00002666;6;Uffici;OTTIMO; ;2700;3200;L;8;13;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C9;BO00002685;20;Abitazioni civili;OTTIMO; ;3100;4100;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C9;BO00002685;20;Abitazioni civili;NORMALE;P;2400;3300;L;9,5;14;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C9;BO00002685;21;Abitazioni di tipo economico;NORMALE;P;2200;3200;L;9;13,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C9;BO00002685;13;Box;NORMALE;P;3500;5000;L;9;13,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C9;BO00002685;5;Negozi;OTTIMO;P;3100;3800;L;13,5;16,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C9;BO00002685;5;Negozi;NORMALE; ;2200;3300;L;10,5;15;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C9;BO00002685;6;Uffici;NORMALE;P;2200;3300;L;7,5;12;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;C;C9;BO00002685;6;Uffici;OTTIMO; ;3100;3700;L;10,5;15,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;20;Abitazioni civili;OTTIMO; ;3700;5000;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;20;Abitazioni civili;NORMALE;P;2800;3800;L;10;15;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;21;Abitazioni di tipo economico;NORMALE;P;2500;3300;L;8,5;12;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;13;Box;NORMALE;P;2700;3500;L;7,5;10;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;15;Posti auto scoperti;NORMALE;P;1000;1400;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;1;Ville e Villini;OTTIMO; ;5000;6000;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;1;Ville e Villini;NORMALE;P;4200;4900;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;5;Negozi;NORMALE; ;1800;2400;L;7;9,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;5;Negozi;OTTIMO;P;2400;2800;L;9,5;13;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;6;Uffici;NORMALE;P;2100;2600;L;5;6,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D16;BO00002524;6;Uffici;OTTIMO; ;2800;3400;L;7;9;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D17;BO00002525;20;Abitazioni civili;OTTIMO; ;3600;4800;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D17;BO00002525;20;Abitazioni civili;NORMALE;P;2500;3900;L;8,5;12,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D17;BO00002525;21;Abitazioni di tipo economico;NORMALE;P;2450;3500;L;6,5;12;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D17;BO00002525;13;Box;NORMALE;P;2100;3200;L;5;10;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D17;BO00002525;1;Ville e Villini;NORMALE;P;3800;5000;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D17;BO00002525;1;Ville e Villini;OTTIMO; ;5000;5600;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D19;BO00003084;20;Abitazioni civili;OTTIMO; ;2850;4000;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D19;BO00003084;20;Abitazioni civili;NORMALE;P;2200;3100;L;9,5;13,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D19;BO00003084;21;Abitazioni di tipo economico;NORMALE;P;2150;2950;L;9;13;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D19;BO00003084;13;Box;NORMALE;P;1400;2250;L;9;13,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D19;BO00003084;15;Posti auto scoperti;NORMALE;P;700;1000;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D19;BO00003084;1;Ville e Villini;OTTIMO; ;3800;4700;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D19;BO00003084;1;Ville e Villini;NORMALE;P;2950;4100;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D19;BO00003084;5;Negozi;NORMALE;P;1650;2350;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D19;BO00003084;5;Negozi;OTTIMO; ;2350;3000;L;11,5;14,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;20;Abitazioni civili;OTTIMO; ;3000;3500;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;20;Abitazioni civili;NORMALE;P;2400;3000;L;9;11;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;21;Abitazioni di tipo economico;NORMALE;P;2100;2700;L;8;10;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;13;Box;NORMALE;P;1600;2300;L;5,8;8;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;14;Posti auto coperti;NORMALE;P;1300;1700;L;4,2;5,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;15;Posti auto scoperti;NORMALE;P;700;1100;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;1;Ville e Villini;OTTIMO; ;3900;4500;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;1;Ville e Villini;NORMALE;P;3000;4200;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;5;Negozi;NORMALE;P;1350;2100;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;5;Negozi;OTTIMO; ;2200;3100;L;10;14,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;6;Uffici;NORMALE;P;2000;2350;L;7;8,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D2;BO00000014;6;Uffici;OTTIMO; ;2100;3000;L;8;12;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;20;Abitazioni civili;OTTIMO; ;2900;3600;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;20;Abitazioni civili;NORMALE;P;2350;2900;L;9,8;15,8;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;21;Abitazioni di tipo economico;NORMALE;P;2200;2850;L;9,7;14,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;13;Box;NORMALE;P;1100;2150;L;5,3;10,4;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;14;Posti auto coperti;NORMALE;P;1000;1550;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;15;Posti auto scoperti;NORMALE;P;650;950;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;1;Ville e Villini;NORMALE;P;2200;2750;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;1;Ville e Villini;OTTIMO; ;2800;3400;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;5;Negozi;NORMALE;P;1100;2100;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;5;Negozi;OTTIMO; ;2100;2500;L;10;16,8;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;6;Uffici;NORMALE;P;1050;2100;L;6,5;10,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;6;Uffici;OTTIMO; ;2100;2400;L;11;16,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;7;Capannoni tipici;OTTIMO; ;600;850;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D20;BO00003085;7;Capannoni tipici;NORMALE;P;500;650;L;2,3;3,8;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;20;Abitazioni civili;OTTIMO; ;3100;3600;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;20;Abitazioni civili;NORMALE;P;2800;3300;L;9,4;12,1;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;21;Abitazioni di tipo economico;NORMALE;P;2000;2550;L;8;11,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;13;Box;NORMALE;P;1850;2600;L;6,5;9,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;1;Ville e Villini;OTTIMO; ;3400;3900;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;1;Ville e Villini;NORMALE;P;2700;3400;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;5;Negozi;NORMALE;P;1500;2000;L;;;;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;5;Negozi;OTTIMO; ;2000;2650;L;11,5;16;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;6;Uffici;OTTIMO; ;2150;2650;L;8;11;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D21;BO00003083;6;Uffici;NORMALE;P;1650;2150;L;7;9,5;L;
NORD-EST;EMILIA-ROMAGNA;BO;8037006;H1AA; ;A944;BOLOGNA;D;D22;BO00003086;20;Abitazioni civili;OTTIMO; ;2450;2950;L;;;;
