Quotazioni Immobiliari : Valori di Mercato - Semestre 2025/1 - elaborazione del 21-FEB-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B1;GO00000024;18;Uffici strutturati;NORMALE;P;475;630;L;5,5;7,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;20;Abitazioni civili;NORMALE;P;800;1100;L;4,9;7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;21;Abitazioni di tipo economico;NORMALE;P;560;780;L;4,3;6,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;16;Autorimesse;NORMALE;P;590;680;L;3,5;4,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;13;Box;NORMALE;P;670;780;L;4,3;5,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;14;Posti auto coperti;NORMALE;P;560;660;L;3,4;4,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;15;Posti auto scoperti;NORMALE;P;260;325;L;1,6;2,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;9;Magazzini;NORMALE;P;270;390;L;3,3;4,9;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;5;Negozi;NORMALE;P;520;750;L;6,7;10;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;6;Uffici;NORMALE;P;600;930;L;5;7,9;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;B;B2;GO00000680;10;Laboratori;NORMALE;P;580;720;L;3,2;4,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;20;Abitazioni civili;NORMALE;P;800;1050;L;4,8;7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;21;Abitazioni di tipo economico;NORMALE;P;580;800;L;3,4;4,9;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;16;Autorimesse;NORMALE;P;560;660;L;3,1;3,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;13;Box;NORMALE;P;670;780;L;3,7;5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;14;Posti auto coperti;NORMALE;P;540;630;L;2,8;3,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;15;Posti auto scoperti;NORMALE;P;265;330;L;1,4;1,9;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;1;Ville e Villini;NORMALE;P;1000;1250;L;4,6;6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;9;Magazzini;NORMALE;P;225;300;L;2,1;3,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;5;Negozi;NORMALE;P;420;590;L;5;7,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;6;Uffici;NORMALE;P;490;650;L;4,1;5,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;8;Capannoni industriali;NORMALE;P;185;250;L;1,1;1,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;7;Capannoni tipici;NORMALE;P;220;320;L;1,2;1,9;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;C;C1;GO00000025;10;Laboratori;NORMALE;P;470;640;L;2,6;3,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;20;Abitazioni civili;NORMALE;P;800;1150;L;4,8;7,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;21;Abitazioni di tipo economico;NORMALE;P;580;750;L;3,1;4,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;16;Autorimesse;NORMALE;P;520;600;L;2,7;3,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;13;Box;NORMALE;P;570;680;L;3,2;4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;14;Posti auto coperti;NORMALE;P;500;570;L;2,6;3,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;15;Posti auto scoperti;NORMALE;P;235;305;L;1,2;1,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;1;Ville e Villini;NORMALE;P;980;1150;L;4,3;5,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;9;Magazzini;NORMALE;P;190;270;L;2;3,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;5;Negozi;NORMALE;P;380;510;L;4,3;6,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;6;Uffici;NORMALE;P;460;630;L;3,6;5,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;8;Capannoni industriali;NORMALE;P;170;240;L;1;1,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;7;Capannoni tipici;NORMALE;P;210;310;L;1,2;1,8;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D1;GO00000026;10;Laboratori;NORMALE;P;445;600;L;2,5;3,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;20;Abitazioni civili;NORMALE;P;740;1100;L;3,6;5,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;21;Abitazioni di tipo economico;NORMALE;P;620;800;L;2,7;4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;16;Autorimesse;NORMALE;P;510;570;L;2,6;3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;13;Box;NORMALE;P;530;630;L;2,8;3,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;14;Posti auto coperti;NORMALE;P;470;530;L;2,4;2,8;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;15;Posti auto scoperti;NORMALE;P;225;285;L;1,1;1,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;1;Ville e Villini;NORMALE;P;930;1150;L;3,6;4,8;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;9;Magazzini;NORMALE;P;180;260;L;1,7;2,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;5;Negozi;NORMALE;P;370;495;L;4;5,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;6;Uffici;NORMALE;P;450;590;L;3,1;4,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;8;Capannoni industriali;NORMALE;P;155;210;L;,9;1,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;7;Capannoni tipici;NORMALE;P;185;290;L;1;1,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;D;D2;GO00000289;10;Laboratori;NORMALE;P;420;560;L;2,2;3,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;20;Abitazioni civili;NORMALE;P;600;880;L;3,6;5,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;21;Abitazioni di tipo economico;NORMALE;P;520;700;L;2,5;3,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;16;Autorimesse;NORMALE;P;400;530;L;2;2,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;13;Box;NORMALE;P;435;630;L;2,1;3,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;14;Posti auto coperti;NORMALE;P;395;510;L;1,8;2,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;15;Posti auto scoperti;NORMALE;P;210;265;L;1;1,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;1;Ville e Villini;NORMALE;P;790;1000;L;3,2;4,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;9;Magazzini;NORMALE;P;180;260;L;1,7;2,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;5;Negozi;NORMALE;P;370;495;L;4;5,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;6;Uffici;NORMALE;P;430;550;L;2,9;4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;8;Capannoni industriali;NORMALE;P;155;210;L;,9;1,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;7;Capannoni tipici;NORMALE;P;185;290;L;1;1,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R1;GO00000637;10;Laboratori;NORMALE;P;420;560;L;2,2;3,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;20;Abitazioni civili;NORMALE;P;600;880;L;3,6;5,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;21;Abitazioni di tipo economico;NORMALE;P;520;700;L;2,5;3,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;16;Autorimesse;NORMALE;P;400;530;L;2;2,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;13;Box;NORMALE;P;435;630;L;2,1;3,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;14;Posti auto coperti;NORMALE;P;395;510;L;1,8;2,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;15;Posti auto scoperti;NORMALE;P;210;265;L;1;1,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;1;Ville e Villini;NORMALE;P;790;1000;L;3,2;4,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;9;Magazzini;NORMALE;P;180;260;L;1,7;2,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;5;Negozi;NORMALE;P;370;495;L;4;5,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;6;Uffici;NORMALE;P;430;550;L;2,9;4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;8;Capannoni industriali;NORMALE;P;155;210;L;,9;1,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;7;Capannoni tipici;NORMALE;P;185;290;L;1;1,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031007;F3AA; ;E098;GORIZIA;R;R2;GO00000781;10;Laboratori;NORMALE;P;420;560;L;2,2;3,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;20;Abitazioni civili;NORMALE;P;650;810;L;2,9;4,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;21;Abitazioni di tipo economico;NORMALE;P;600;710;L;2,7;3,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;16;Autorimesse;NORMALE;P;400;455;L;1,8;2,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;13;Box;NORMALE;P;445;530;L;2,1;2,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;14;Posti auto coperti;NORMALE;P;385;440;L;1,7;2,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;15;Posti auto scoperti;NORMALE;P;165;220;L;,7;1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;1;Ville e Villini;NORMALE;P;750;880;L;2,8;3,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;9;Magazzini;NORMALE;P;235;295;L;1,5;2,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;5;Negozi;NORMALE;P;460;550;L;2,6;3,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;6;Uffici;NORMALE;P;430;530;L;2,5;3,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;7;Capannoni tipici;NORMALE;P;180;230;L;1;1,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;B;B1;GO00000035;10;Laboratori;NORMALE;P;425;500;L;2,4;3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;20;Abitazioni civili;NORMALE;P;640;800;L;2,9;4,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;21;Abitazioni di tipo economico;NORMALE;P;590;700;L;2,6;3,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;16;Autorimesse;NORMALE;P;395;445;L;1,8;2,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;13;Box;NORMALE;P;435;510;L;2,1;2,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;14;Posti auto coperti;NORMALE;P;380;435;L;1,7;2,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;15;Posti auto scoperti;NORMALE;P;160;210;L;,7;1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;1;Ville e Villini;NORMALE;P;740;860;L;2,7;3,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;9;Magazzini;NORMALE;P;235;295;L;1,5;2,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;5;Negozi;NORMALE;P;460;550;L;2,6;3,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;6;Uffici;NORMALE;P;430;530;L;2,5;3,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;7;Capannoni tipici;NORMALE;P;180;230;L;1;1,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031001;F3AS; ;B712;CAPRIVA DEL FRIULI;R;R1;GO00000631;10;Laboratori;NORMALE;P;425;500;L;2,4;3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;20;Abitazioni civili;NORMALE;P;750;1050;L;3,1;4,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;21;Abitazioni di tipo economico;NORMALE;P;670;750;L;2,8;3,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;16;Autorimesse;NORMALE;P;410;480;L;2;2,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;13;Box;NORMALE;P;470;580;L;2,3;2,9;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;14;Posti auto coperti;NORMALE;P;390;465;L;1,8;2,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;15;Posti auto scoperti;NORMALE;P;180;230;L;,8;1,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;1;Ville e Villini;NORMALE;P;810;910;L;3,2;4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;9;Magazzini;NORMALE;P;320;390;L;2,1;2,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;5;Negozi;NORMALE;P;550;740;L;4,2;5,8;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;6;Uffici;NORMALE;P;485;610;L;2,8;3,9;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;8;Capannoni industriali;NORMALE;P;155;210;L;,9;1,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;7;Capannoni tipici;NORMALE;P;185;290;L;1;1,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;B;B1;GO00000043;10;Laboratori;NORMALE;P;420;560;L;2,2;3,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;20;Abitazioni civili;NORMALE;P;650;810;L;2,9;4,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;21;Abitazioni di tipo economico;NORMALE;P;600;710;L;2,7;3,5;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;16;Autorimesse;NORMALE;P;400;455;L;1,8;2,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;13;Box;NORMALE;P;445;530;L;2,2;2,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;14;Posti auto coperti;NORMALE;P;385;440;L;1,7;2,1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;15;Posti auto scoperti;NORMALE;P;165;220;L;,7;1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;1;Ville e Villini;NORMALE;P;750;880;L;2,8;3,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;9;Magazzini;NORMALE;P;245;305;L;1,7;2,3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;5;Negozi;NORMALE;P;480;570;L;2,8;3,7;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;6;Uffici;NORMALE;P;430;530;L;2,5;3,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;7;Capannoni tipici;NORMALE;P;175;250;L;,9;1,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;D;D1;GO00000044;10;Laboratori;NORMALE;P;390;540;L;2,1;3;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;E;E1;GO00000741;20;Abitazioni civili;NORMALE;P;600;720;L;2,5;3,6;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;E;E1;GO00000741;21;Abitazioni di tipo economico;NORMALE;P;530;620;L;2,2;2,8;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;E;E1;GO00000741;16;Autorimesse;NORMALE;P;355;415;L;1,8;2,2;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;E;E1;GO00000741;13;Box;NORMALE;P;405;485;L;1,9;2,4;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;E;E1;GO00000741;14;Posti auto coperti;NORMALE;P;325;380;L;1,6;1,9;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;E;E1;GO00000741;15;Posti auto scoperti;NORMALE;P;145;170;L;,8;1;L;
NORD-EST;FRIULI-VENEZIA GIULIA;GO;6031002;F3BC; ;D014;CORMONS;E;E1;GO00000741;1;Ville e Villini;NORMALE;P;630;780;L;2,4;3,1;L;
