Quotazioni Immobiliari : Valori di Mercato - Semestre 2025/1 - elaborazione del 21-FEB-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E2;AL00003423;20;Abitazioni civili;NORMALE;P;480;720;L;1,5;2,2;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E2;AL00003423;13;Box;NORMALE;P;250;370;L;1,3;1,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E2;AL00003423;14;Posti auto coperti;NORMALE;P;200;300;L;1,1;1,5;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E2;AL00003423;1;Ville e Villini;NORMALE;P;800;1150;L;2,8;3,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E2;AL00003423;9;Magazzini;NORMALE;P;340;430;L;1,5;1,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E2;AL00003423;5;Negozi;NORMALE;P;480;960;L;3,6;6,4;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E2;AL00003423;8;Capannoni industriali;NORMALE;P;170;245;L;1;1,4;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E2;AL00003423;7;Capannoni tipici;NORMALE;P;210;285;L;1,1;1,7;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E2;AL00003423;10;Laboratori;NORMALE;P;430;520;L;1,9;2,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E3;AL00003424;20;Abitazioni civili;NORMALE;P;500;750;L;2,2;2,6;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E3;AL00003424;13;Box;NORMALE;P;250;350;L;1,2;1,7;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E3;AL00003424;1;Ville e Villini;NORMALE;P;760;1000;L;2,5;3,4;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E3;AL00003424;9;Magazzini;NORMALE;P;330;410;L;1,4;1,8;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E3;AL00003424;5;Negozi;NORMALE;P;480;960;L;3,6;5,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E3;AL00003424;8;Capannoni industriali;NORMALE;P;170;240;L;,8;1,1;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E3;AL00003424;7;Capannoni tipici;NORMALE;P;190;265;L;1,1;1,7;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E3;AL00003424;10;Laboratori;NORMALE;P;430;520;L;1,9;2,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;20;Abitazioni civili;NORMALE;P;470;700;L;4,2;6,3;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;13;Box;NORMALE;P;400;600;L;2,4;2,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;14;Posti auto coperti;NORMALE;P;250;350;L;1,4;1,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;1;Ville e Villini;NORMALE;P;900;1350;L;3,3;4,4;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;9;Magazzini;NORMALE;P;360;460;L;1,6;2,1;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;5;Negozi;NORMALE;P;480;960;L;4,5;9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;6;Uffici;NORMALE;P;710;940;L;3;4,1;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;8;Capannoni industriali;NORMALE;P;190;265;L;1;1,4;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;7;Capannoni tipici;NORMALE;P;220;315;L;1,2;1,8;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E4;AL00003425;10;Laboratori;NORMALE;P;475;570;L;2,1;3,1;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E5;AL00003426;20;Abitazioni civili;NORMALE;P;440;660;L;2,5;3,6;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E5;AL00003426;13;Box;NORMALE;P;250;350;L;1,3;1,8;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E5;AL00003426;1;Ville e Villini;NORMALE;P;700;1000;L;2,6;3,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E5;AL00003426;9;Magazzini;NORMALE;P;340;435;L;1,5;1,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E5;AL00003426;5;Negozi;NORMALE;P;480;960;L;3,6;6,4;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E5;AL00003426;8;Capannoni industriali;NORMALE;P;170;245;L;,9;1,2;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E5;AL00003426;7;Capannoni tipici;NORMALE;P;190;265;L;1,1;1,7;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E5;AL00003426;10;Laboratori;NORMALE;P;430;520;L;1,9;2,9;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E7;AL00004137;20;Abitazioni civili;NORMALE;P;510;760;L;2,6;3,8;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E7;AL00004137;13;Box;NORMALE;P;380;570;L;2,3;2,7;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E7;AL00004137;14;Posti auto coperti;NORMALE;P;250;350;L;1,4;1,8;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E7;AL00004137;1;Ville e Villini;NORMALE;P;790;1150;L;2,9;4,1;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E7;AL00004137;9;Magazzini;NORMALE;P;380;460;L;1,6;2,1;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E7;AL00004137;5;Negozi;NORMALE;P;480;960;L;3,6;6,4;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E7;AL00004137;8;Capannoni industriali;NORMALE;P;170;245;L;,9;1,2;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E7;AL00004137;7;Capannoni tipici;NORMALE;P;190;255;L;1;1,4;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E8;AL00004456;20;Abitazioni civili;NORMALE;P;500;750;L;2,4;3,1;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E8;AL00004456;13;Box;NORMALE;P;250;350;L;1,2;1,6;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E8;AL00004456;14;Posti auto coperti;NORMALE;P;200;300;L;,9;1,3;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E8;AL00004456;1;Ville e Villini;NORMALE;P;750;1050;L;2,7;3,7;L;
NORD-OVEST;PIEMONTE;AL;1006003;A2AA; ;A182;ALESSANDRIA;E;E8;AL00004456;7;Capannoni tipici;NORMALE;P;140;210;L;,8;1,1;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;B;B1;AL00000063;20;Abitazioni civili;NORMALE;P;560;830;L;3,2;4,8;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;B;B1;AL00000063;13;Box;NORMALE;P;600;900;L;3,7;5,5;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;B;B1;AL00000063;14;Posti auto coperti;NORMALE;P;550;750;L;3;4,3;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;B;B1;AL00000063;9;Magazzini;NORMALE;P;810;950;L;3,9;4,7;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;B;B1;AL00000063;5;Negozi;NORMALE;P;780;1550;L;7,1;14,1;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;B;B1;AL00000063;6;Uffici;NORMALE;P;950;1400;L;3,3;6,2;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;B;B1;AL00000063;10;Laboratori;NORMALE;P;1350;1400;L;6,2;7;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;20;Abitazioni civili;NORMALE;P;520;780;L;3;4,5;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;13;Box;NORMALE;P;520;780;L;3,6;5,4;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;14;Posti auto coperti;NORMALE;P;440;650;L;2,4;2,7;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;1;Ville e Villini;NORMALE;P;980;1300;L;3,4;4,5;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;9;Magazzini;NORMALE;P;570;670;L;2,5;2,9;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;5;Negozi;NORMALE;P;680;1350;L;5,4;8,6;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;6;Uffici;NORMALE;P;900;1150;L;4,6;5,4;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;8;Capannoni industriali;NORMALE;P;190;255;L;1;1,4;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;7;Capannoni tipici;NORMALE;P;190;285;L;1,1;1,7;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;D;D1;AL00004416;10;Laboratori;NORMALE;P;670;860;L;2,9;4,3;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;20;Abitazioni civili;NORMALE;P;660;990;L;3,1;4,2;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;13;Box;NORMALE;P;620;750;L;3,5;4,2;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;14;Posti auto coperti;NORMALE;P;430;550;L;2,3;2,6;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;1;Ville e Villini;NORMALE;P;900;1200;L;3,3;4,5;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;9;Magazzini;NORMALE;P;310;430;L;1,4;1,9;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;5;Negozi;NORMALE;P;550;1100;L;3;5;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;6;Uffici;NORMALE;P;720;910;L;3,7;4,7;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;8;Capannoni industriali;NORMALE;P;170;230;L;,8;1,1;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;7;Capannoni tipici;NORMALE;P;190;255;L;1;1,4;L;
NORD-OVEST;PIEMONTE;AL;1006001;A2AB; ;A052;ACQUI TERME;E;E1;AL00003344;10;Laboratori;NORMALE;P;380;520;L;1,9;2,9;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;B;B1;AL00002918;20;Abitazioni civili;NORMALE;P;380;520;L;1,3;1,9;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;B;B1;AL00002918;13;Box;NORMALE;P;330;495;L;1,6;2,3;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;B;B1;AL00002918;9;Magazzini;NORMALE;P;260;340;L;1,2;1,4;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;B;B1;AL00002918;5;Negozi;NORMALE;P;450;900;L;3,9;4,5;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;B;B1;AL00002918;6;Uffici;NORMALE;P;460;620;L;2,2;3,2;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;B;B1;AL00002918;10;Laboratori;NORMALE;P;390;450;L;2,1;2,5;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;R;R1;AL00004157;20;Abitazioni civili;NORMALE;P;310;400;L;1;1,2;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;R;R1;AL00004157;13;Box;NORMALE;P;410;600;L;1,6;2,3;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;R;R1;AL00004157;1;Ville e Villini;NORMALE;P;580;760;L;2;2,8;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;R;R1;AL00004157;8;Capannoni industriali;NORMALE;P;150;195;L;,6;,8;L;
NORD-OVEST;PIEMONTE;AL;1006002;A2AC; ;A146;ALBERA LIGURE;R;R1;AL00004157;7;Capannoni tipici;NORMALE;P;195;215;L;,8;,9;L;
NORD-OVEST;PIEMONTE;AL;1006004;A2AD; ;A189;ALFIANO NATTA;B;B1;AL00002919;20;Abitazioni civili;NORMALE;P;380;570;L;1,3;1,9;L;
NORD-OVEST;PIEMONTE;AL;1006004;A2AD; ;A189;ALFIANO NATTA;B;B1;AL00002919;13;Box;NORMALE;P;380;520;L;1,5;2,2;L;
NORD-OVEST;PIEMONTE;AL;1006004;A2AD; ;A189;ALFIANO NATTA;B;B1;AL00002919;9;Magazzini;NORMALE;P;290;360;L;1,3;1,6;L;
NORD-OVEST;PIEMONTE;AL;1006004;A2AD; ;A189;ALFIANO NATTA;B;B1;AL00002919;5;Negozi;NORMALE;P;450;900;L;4,2;4,7;L;
NORD-OVEST;PIEMONTE;AL;1006004;A2AD; ;A189;ALFIANO NATTA;B;B1;AL00002919;6;Uffici;NORMALE;P;510;660;L;2,7;3,5;L;
NORD-OVEST;PIEMONTE;AL;1006004;A2AD; ;A189;ALFIANO NATTA;B;B1;AL00002919;8;Capannoni industriali;NORMALE;P;150;195;L;,6;,8;L;
NORD-OVEST;PIEMONTE;AL;1006004;A2AD; ;A189;ALFIANO NATTA;B;B1;AL00002919;7;Capannoni tipici;NORMALE;P;195;215;L;,8;,9;L;
NORD-OVEST;PIEMONTE;AL;1006004;A2AD; ;A189;ALFIANO NATTA;B;B1;AL00002919;10;Laboratori;NORMALE;P;410;495;L;2,2;2,6;L;
NORD-OVEST;PIEMONTE;AL;1006005;A2AE; ;A197;ALICE BEL COLLE;B;B1;AL00003674;20;Abitazioni civili;NORMALE;P;380;570;L;1,1;1,6;L;
NORD-OVEST;PIEMONTE;AL;1006005;A2AE; ;A197;ALICE BEL COLLE;B;B1;AL00003674;13;Box;NORMALE;P;330;475;L;1,5;2,2;L;
NORD-OVEST;PIEMONTE;AL;1006005;A2AE; ;A197;ALICE BEL COLLE;B;B1;AL00003674;1;Ville e Villini;NORMALE;P;860;940;L;3,5;3,8;L;
