Quotazioni Immobiliari : Valori di Mercato - Semestre 2025/1 - elaborazione del 21-FEB-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;D;D4;BL00011814;14;Posti auto coperti;NORMALE;P;405;560;L;2,1;3;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;D;D4;BL00011814;15;Posti auto scoperti;NORMALE;P;270;385;L;1,5;2;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;D;D4;BL00011814;1;Ville e Villini;NORMALE;P;1250;1400;L;4;6,1;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;D;D4;BL00011814;5;Negozi;NORMALE;P;800;1000;L;4,2;5,3;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;D;D4;BL00011814;6;Uffici;NORMALE;P;950;1300;L;4,4;5,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;D;D4;BL00011814;7;Capannoni tipici;NORMALE;P;405;540;L;3,2;4,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E2;BL00000034;20;Abitazioni civili;NORMALE;P;960;1150;L;4,3;6,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E2;BL00000034;21;Abitazioni di tipo economico;NORMALE;P;760;910;L;3,1;4,6;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E2;BL00000034;16;Autorimesse;NORMALE;P;240;345;L;1,5;2;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E2;BL00000034;13;Box;NORMALE;P;425;560;L;2,5;3,4;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E2;BL00000034;14;Posti auto coperti;NORMALE;P;305;385;L;1,8;2,3;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E2;BL00000034;15;Posti auto scoperti;NORMALE;P;210;270;L;1,2;1,6;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E2;BL00000034;1;Ville e Villini;NORMALE;P;1150;1350;L;4,1;6,2;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E4;BL00011075;20;Abitazioni civili;NORMALE;P;850;1350;L;3,3;4,9;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E4;BL00011075;16;Autorimesse;NORMALE;P;240;345;L;1,1;1,4;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E4;BL00011075;13;Box;NORMALE;P;425;610;L;1,8;2,1;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E4;BL00011075;14;Posti auto coperti;NORMALE;P;305;405;L;1,2;1,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E4;BL00011075;15;Posti auto scoperti;NORMALE;P;200;270;L;,8;1,2;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E4;BL00011075;1;Ville e Villini;NORMALE;P;1100;1250;L;3,3;4,9;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E4;BL00011075;5;Negozi;NORMALE;P;800;950;L;3,8;4,6;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E5;BL00011228;20;Abitazioni civili;NORMALE;P;810;1250;L;3,1;4,6;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E5;BL00011228;16;Autorimesse;NORMALE;P;240;345;L;1,1;1,4;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E5;BL00011228;13;Box;NORMALE;P;455;610;L;1,8;2,1;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E5;BL00011228;14;Posti auto coperti;NORMALE;P;305;405;L;1,2;1,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E5;BL00011228;15;Posti auto scoperti;NORMALE;P;210;270;L;,8;1,2;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E5;BL00011228;1;Ville e Villini;NORMALE;P;1150;1350;L;4,1;6,2;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E5;BL00011228;5;Negozi;NORMALE;P;800;950;L;3,8;4,6;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;20;Abitazioni civili;NORMALE;P;890;1150;L;3,8;5,8;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;21;Abitazioni di tipo economico;NORMALE;P;710;860;L;3,1;4,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;16;Autorimesse;NORMALE;P;335;445;L;1,9;2,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;13;Box;NORMALE;P;550;760;L;3,1;4;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;14;Posti auto coperti;NORMALE;P;405;560;L;2,1;3;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;15;Posti auto scoperti;NORMALE;P;270;385;L;1,5;2;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;1;Ville e Villini;NORMALE;P;1250;1400;L;4;6,1;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;5;Negozi;NORMALE;P;800;1000;L;4,2;5,3;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;6;Uffici;NORMALE;P;950;1300;L;4,4;5,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;E;E6;BL00011805;7;Capannoni tipici;NORMALE;P;405;540;L;3,2;4,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;R;R2;BL00010969;20;Abitazioni civili;NORMALE;P;810;1250;L;3,3;4,9;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;R;R2;BL00010969;21;Abitazioni di tipo economico;NORMALE;P;640;810;L;3;4,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;R;R2;BL00010969;16;Autorimesse;NORMALE;P;240;345;L;1,2;1,4;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;R;R2;BL00010969;13;Box;NORMALE;P;425;560;L;1,9;2,1;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;R;R2;BL00010969;14;Posti auto coperti;NORMALE;P;305;385;L;1,3;1,5;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;R;R2;BL00010969;15;Posti auto scoperti;NORMALE;P;210;270;L;,8;1,2;L;
NORD-EST;VENETO;BL;5025006;D2AA; ;A757;BELLUNO;R;R2;BL00010969;1;Ville e Villini;NORMALE;P;1100;1250;L;3,3;4,9;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B2;BL00001760;20;Abitazioni civili;NORMALE;P;1500;1800;L;5,3;6,2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B2;BL00001760;21;Abitazioni di tipo economico;NORMALE;P;1100;1300;L;4,3;5,2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B2;BL00001760;16;Autorimesse;NORMALE;P;455;580;L;2,5;3,3;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B2;BL00001760;13;Box;NORMALE;P;760;960;L;4,4;5,7;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B2;BL00001760;14;Posti auto coperti;NORMALE;P;530;680;L;3,1;3,9;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B2;BL00001760;15;Posti auto scoperti;NORMALE;P;375;475;L;2,2;2,8;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B2;BL00001760;5;Negozi;NORMALE;P;2050;2450;L;6,4;7,5;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B2;BL00001760;6;Uffici;NORMALE;P;1400;1750;L;4,7;5,1;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B3;BL00010698;20;Abitazioni civili;NORMALE;P;1250;1550;L;5,1;6,5;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B3;BL00010698;21;Abitazioni di tipo economico;NORMALE;P;1050;1200;L;4,1;5,5;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B3;BL00010698;16;Autorimesse;NORMALE;P;375;475;L;2,2;2,5;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B3;BL00010698;13;Box;NORMALE;P;640;800;L;3,7;4,4;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B3;BL00010698;14;Posti auto coperti;NORMALE;P;455;570;L;2,5;3,1;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B3;BL00010698;15;Posti auto scoperti;NORMALE;P;325;405;L;1,9;2,2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B3;BL00010698;1;Ville e Villini;NORMALE;P;1350;1700;L;5,5;6,5;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B3;BL00010698;5;Negozi;NORMALE;P;1650;1850;L;5,2;5,7;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;B;B3;BL00010698;6;Uffici;NORMALE;P;1350;1550;L;4,4;4,7;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D2;BL00010699;20;Abitazioni civili;NORMALE;P;910;1100;L;3,6;4,1;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D2;BL00010699;21;Abitazioni di tipo economico;NORMALE;P;760;910;L;2,9;3,3;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D2;BL00010699;16;Autorimesse;NORMALE;P;290;340;L;1,4;1,7;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D2;BL00010699;13;Box;NORMALE;P;485;580;L;2,4;2,9;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D2;BL00010699;14;Posti auto coperti;NORMALE;P;340;405;L;1,7;2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D2;BL00010699;15;Posti auto scoperti;NORMALE;P;250;290;L;1,2;1,3;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D2;BL00010699;1;Ville e Villini;NORMALE;P;960;1100;L;3,6;4,1;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;20;Abitazioni civili;NORMALE;P;1050;1300;L;4,1;4,8;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;21;Abitazioni di tipo economico;NORMALE;P;860;1000;L;3,3;3,8;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;16;Autorimesse;NORMALE;P;360;455;L;2,1;2,7;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;13;Box;NORMALE;P;630;750;L;3,6;4,5;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;14;Posti auto coperti;NORMALE;P;435;540;L;2,6;3,2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;15;Posti auto scoperti;NORMALE;P;290;350;L;1,5;2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;1;Ville e Villini;NORMALE;P;1100;1300;L;4;4,8;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;5;Negozi;NORMALE;P;1050;1150;L;3;3,3;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;7;Capannoni tipici;NORMALE;P;370;510;L;3;4,1;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;D;D3;BL00010700;10;Laboratori;NORMALE;P;300;420;L;2,5;3,6;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;E;E1;BL00000062;20;Abitazioni civili;NORMALE;P;960;1100;L;3,6;4,5;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;E;E1;BL00000062;16;Autorimesse;NORMALE;P;320;385;L;1,4;2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;E;E1;BL00000062;13;Box;NORMALE;P;530;650;L;2,4;3,3;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;E;E1;BL00000062;14;Posti auto coperti;NORMALE;P;375;465;L;1,7;2,2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;E;E1;BL00000062;15;Posti auto scoperti;NORMALE;P;260;330;L;1,2;1,5;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;E;E1;BL00000062;1;Ville e Villini;NORMALE;P;1050;1300;L;3,6;4,5;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;E;E1;BL00000062;8;Capannoni industriali;NORMALE;P;360;470;L;2,8;4;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;E;E1;BL00000062;7;Capannoni tipici;NORMALE;P;280;370;L;2,3;3,2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R2;BL00010687;20;Abitazioni civili;NORMALE;P;910;1100;L;3,6;4,1;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R2;BL00010687;21;Abitazioni di tipo economico;NORMALE;P;760;910;L;2,9;3,3;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R2;BL00010687;16;Autorimesse;NORMALE;P;290;340;L;1,4;1,7;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R2;BL00010687;13;Box;NORMALE;P;485;580;L;2,4;2,9;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R2;BL00010687;14;Posti auto coperti;NORMALE;P;340;405;L;1,7;2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R2;BL00010687;15;Posti auto scoperti;NORMALE;P;250;290;L;1,2;1,3;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R2;BL00010687;1;Ville e Villini;NORMALE;P;960;1100;L;3,6;4,1;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R3;BL00010688;20;Abitazioni civili;NORMALE;P;910;1100;L;3,6;4,1;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R3;BL00010688;21;Abitazioni di tipo economico;NORMALE;P;760;910;L;2,9;3,3;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R3;BL00010688;16;Autorimesse;NORMALE;P;290;340;L;1,4;1,7;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R3;BL00010688;13;Box;NORMALE;P;485;580;L;2,4;2,9;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R3;BL00010688;14;Posti auto coperti;NORMALE;P;340;405;L;1,7;2;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R3;BL00010688;15;Posti auto scoperti;NORMALE;P;250;290;L;1,2;1,3;L;
NORD-EST;VENETO;BL;5025001;D2AB; ;A083;AGORDO;R;R3;BL00010688;1;Ville e Villini;NORMALE;P;960;1100;L;3,6;4,1;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;B;B1;BL00000093;20;Abitazioni civili;NORMALE;P;1750;2200;L;5,4;6,8;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;B;B1;BL00000093;21;Abitazioni di tipo economico;NORMALE;P;1550;1900;L;4,6;5,6;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;B;B1;BL00000093;16;Autorimesse;NORMALE;P;520;640;L;2,1;2,3;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;B;B1;BL00000093;13;Box;NORMALE;P;860;1050;L;3,6;3,9;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;B;B1;BL00000093;14;Posti auto coperti;NORMALE;P;610;750;L;2,3;2,8;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;B;B1;BL00000093;15;Posti auto scoperti;NORMALE;P;425;540;L;1,5;1,9;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;B;B1;BL00000093;1;Ville e Villini;NORMALE;P;1750;2200;L;5,4;6,8;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;B;B1;BL00000093;5;Negozi;NORMALE;P;1450;1700;L;3,7;4,5;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;B;B1;BL00000093;6;Uffici;NORMALE;P;1500;1800;L;5;5,4;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;E;E1;BL00000095;20;Abitazioni civili;NORMALE;P;1500;1700;L;4,9;6,4;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;E;E1;BL00000095;16;Autorimesse;NORMALE;P;425;520;L;1,7;2,3;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;E;E1;BL00000095;13;Box;NORMALE;P;710;860;L;3,1;3,9;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;E;E1;BL00000095;14;Posti auto coperti;NORMALE;P;495;610;L;2,1;2,8;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;E;E1;BL00000095;15;Posti auto scoperti;NORMALE;P;355;425;L;1,4;1,9;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;E;E1;BL00000095;1;Ville e Villini;NORMALE;P;1500;1700;L;4,9;6,4;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;E;E1;BL00000095;5;Negozi;NORMALE;P;1350;1550;L;3,3;4,4;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;R;R1;BL00002069;20;Abitazioni civili;NORMALE;P;1400;1600;L;4,6;5,9;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;R;R1;BL00002069;16;Autorimesse;NORMALE;P;425;485;L;1,4;2,1;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;R;R1;BL00002069;13;Box;NORMALE;P;710;810;L;2,7;3,6;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;R;R1;BL00002069;14;Posti auto coperti;NORMALE;P;495;570;L;1,7;2,3;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;R;R1;BL00002069;15;Posti auto scoperti;NORMALE;P;355;405;L;1,2;1,7;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;R;R1;BL00002069;1;Ville e Villini;NORMALE;P;1450;1600;L;4,7;5,9;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;R;R1;BL00002069;5;Negozi;NORMALE;P;1250;1450;L;3,1;4;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;R;R1;BL00002069;7;Capannoni tipici;NORMALE;P;310;405;L;2,6;3,5;L;
NORD-EST;VENETO;BL;5025003;D2AD; ;A206;ALLEGHE;R;R1;BL00002069;10;Laboratori;NORMALE;P;265;340;L;2,1;2,6;L;
NORD-EST;VENETO;BL;5025016;D2AE; ;A266;CORTINA D`AMPEZZO;B;B1;BL00000119;20;Abitazioni civili;NORMALE;P;8500;11000;L;20,8;27;L;
NORD-EST;VENETO;BL;5025016;D2AE; ;A266;CORTINA D`AMPEZZO;B;B1;BL00000119;16;Autorimesse;NORMALE;P;2350;2750;L;5,2;7,2;L;
NORD-EST;VENETO;BL;5025016;D2AE; ;A266;CORTINA D`AMPEZZO;B;B1;BL00000119;13;Box;NORMALE;P;4700;5500;L;10,4;13,6;L;
NORD-EST;VENETO;BL;5025016;D2AE; ;A266;CORTINA D`AMPEZZO;B;B1;BL00000119;14;Posti auto coperti;NORMALE;P;2800;3300;L;6,2;8,4;L;
NORD-EST;VENETO;BL;5025016;D2AE; ;A266;CORTINA D`AMPEZZO;B;B1;BL00000119;15;Posti auto scoperti;NORMALE;P;1900;2200;L;4,2;5,2;L;
NORD-EST;VENETO;BL;5025016;D2AE; ;A266;CORTINA D`AMPEZZO;B;B1;BL00000119;1;Ville e Villini;NORMALE;P;9400;10900;L;20,8;27;L;
NORD-EST;VENETO;BL;5025016;D2AE; ;A266;CORTINA D`AMPEZZO;B;B1;BL00000119;5;Negozi;NORMALE;P;7100;8700;L;32,6;47,9;L;
NORD-EST;VENETO;BL;5025016;D2AE; ;A266;CORTINA D`AMPEZZO;B;B1;BL00000119;6;Uffici;NORMALE;P;7700;9200;L;16,3;23,5;L;
NORD-EST;VENETO;BL;5025016;D2AE; ;A266;CORTINA D`AMPEZZO;B;B2;BL00001763;20;Abitazioni civili;NORMALE;P;12400;14100;L;27;35,4;L;
