Quotazioni Immobiliari : Valori di Mercato - Semestre 2025/1 - elaborazione del 21-FEB-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;B;B5;BZ00001630;13;Box;NORMALE;P;2200;3000;L;7,3;10;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;B;B5;BZ00001630;14;Posti auto coperti;NORMALE;P;1700;2100;L;6,4;7,9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;B;B5;BZ00001630;15;Posti auto scoperti;NORMALE;P;1100;1500;L;4,1;5,6;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;B;B5;BZ00001630;1;Ville e Villini;OTTIMO; ;6000;7500;L;12,5;15,6;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;B;B5;BZ00001630;1;Ville e Villini;NORMALE;P;5500;6000;L;11,5;12,5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;B;B5;BZ00001630;5;Negozi;NORMALE;P;2950;3600;L;8,8;10,5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;B;B5;BZ00001630;5;Negozi;OTTIMO; ;3500;4300;L;9;12,6;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;B;B5;BZ00001630;6;Uffici;NORMALE;P;3900;4400;L;9,8;12,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;B;B5;BZ00001630;6;Uffici;OTTIMO; ;4400;5700;L;11;14,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;20;Abitazioni civili;OTTIMO; ;3800;4500;L;11;13,1;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;20;Abitazioni civili;NORMALE;P;3000;3800;L;8,8;11;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;13;Box;NORMALE;P;2100;2750;L;7,9;10,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;14;Posti auto coperti;NORMALE;P;1900;2550;L;7,1;9,6;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;15;Posti auto scoperti;NORMALE;P;1100;1350;L;4,1;5,1;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;1;Ville e Villini;NORMALE;P;3200;4000;L;9,3;13,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;1;Ville e Villini;OTTIMO; ;4000;4800;L;11,7;13,9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;9;Magazzini;OTTIMO; ;1300;1550;L;3;3,6;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;9;Magazzini;NORMALE;P;1100;1350;L;2,6;3,2;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;5;Negozi;OTTIMO; ;2150;2650;L;6,3;7,7;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;5;Negozi;NORMALE;P;1850;2250;L;5,7;7,5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;6;Uffici;OTTIMO; ;3100;3600;L;7,6;9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;6;Uffici;NORMALE;P;2400;3100;L;6;7,6;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;10;Laboratori;NORMALE;P;1250;1550;L;4,7;5,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C1;BZ00000042;10;Laboratori;OTTIMO; ;1450;1800;L;4,8;6,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;20;Abitazioni civili;NORMALE;P;3600;4300;L;12;14,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;20;Abitazioni civili;OTTIMO; ;4000;4600;L;13,3;15,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;13;Box;NORMALE;P;1600;2150;L;5,3;8,1;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;14;Posti auto coperti;NORMALE;P;1450;1700;L;4,8;6,4;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;15;Posti auto scoperti;NORMALE;P;1100;1300;L;3,7;4,9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;9;Magazzini;NORMALE;P;1000;1200;L;2,5;3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;9;Magazzini;OTTIMO; ;1150;1400;L;2,9;3,5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;5;Negozi;NORMALE;P;2000;2700;L;9,5;15,9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;6;Uffici;OTTIMO; ;3200;3700;L;8;9,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;6;Uffici;NORMALE;P;2500;3200;L;6,3;8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;18;Uffici strutturati;NORMALE;P;2350;2900;L;5,9;7,2;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;18;Uffici strutturati;OTTIMO; ;2900;3300;L;7,2;8,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;10;Laboratori;NORMALE;P;1450;1900;L;5,4;7,1;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C2;BZ00000043;10;Laboratori;OTTIMO; ;1600;2100;L;6;7,9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;20;Abitazioni civili;OTTIMO; ;3600;4300;L;14;16,7;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;20;Abitazioni civili;NORMALE;P;3000;3600;L;10,3;14;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;13;Box;NORMALE;P;1600;2000;L;5,3;7,5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;14;Posti auto coperti;NORMALE;P;1250;1600;L;4,2;6;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;15;Posti auto scoperti;NORMALE;P;900;1100;L;3,4;4,1;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;1;Ville e Villini;NORMALE;P;3000;3700;L;7,5;10,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;1;Ville e Villini;OTTIMO; ;3800;4500;L;9,5;11,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;9;Magazzini;NORMALE;P;900;1150;L;2,3;2,9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;9;Magazzini;OTTIMO; ;1100;1300;L;2,8;3,2;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;5;Negozi;NORMALE;P;1800;2500;L;4,5;6,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;6;Uffici;OTTIMO; ;2900;3900;L;7,3;9,7;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;6;Uffici;NORMALE;P;2600;3100;L;6,5;7,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;18;Uffici strutturati;OTTIMO;P;2100;2900;L;5,9;8,1;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;10;Laboratori;NORMALE;P;1200;1550;L;4,5;5,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C3;BZ00000044;10;Laboratori;OTTIMO; ;1350;1700;L;5,1;6,4;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;20;Abitazioni civili;OTTIMO; ;3700;4200;L;10,8;12,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;20;Abitazioni civili;NORMALE;P;2800;3700;L;8,2;10,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;21;Abitazioni di tipo economico;NORMALE;P;1950;2300;L;5,7;6,7;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;21;Abitazioni di tipo economico;OTTIMO; ;2100;2900;L;6,1;8,5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;13;Box;NORMALE;P;1700;1900;L;5;5,5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;14;Posti auto coperti;NORMALE;P;1100;1450;L;3,7;4,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;15;Posti auto scoperti;NORMALE;P;750;1050;L;2,2;3,1;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;9;Magazzini;OTTIMO; ;1000;1350;L;2,5;3,4;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;9;Magazzini;NORMALE;P;700;1000;L;1,8;2,5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;5;Negozi;OTTIMO; ;1850;2350;L;4,6;5,9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;5;Negozi;NORMALE;P;1650;2100;L;4,3;5,3;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;6;Uffici;NORMALE;P;2400;2900;L;6;8,5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;6;Uffici;OTTIMO; ;2900;3600;L;7,3;9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;18;Uffici strutturati;OTTIMO; ;2550;3300;L;6,4;8,1;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;18;Uffici strutturati;NORMALE;P;2300;2700;L;5,8;7,9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;10;Laboratori;OTTIMO; ;1200;1550;L;4,5;5,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C4;BZ00000045;10;Laboratori;NORMALE;P;1000;1300;L;3,8;4,8;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C5;BZ00001698;16;Autorimesse;NORMALE;P;580;620;L;1,6;2,1;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C5;BZ00001698;14;Posti auto coperti;NORMALE;P;850;1250;L;2,5;3,6;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C5;BZ00001698;15;Posti auto scoperti;NORMALE;P;700;1000;L;2;2,9;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C5;BZ00001698;9;Magazzini;OTTIMO; ;900;1150;L;1,8;2,4;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C5;BZ00001698;9;Magazzini;NORMALE;P;800;950;L;1,6;2,2;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C5;BZ00001698;5;Negozi;NORMALE;P;1600;2000;L;4;5;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C5;BZ00001698;5;Negozi;OTTIMO; ;1850;2250;L;4,6;5,7;L;
NORD-EST;TRENTINO-ALTO ADIGE;BZ;4021008;E2AA; ;A952;BOLZANO .BOZEN.;C;C5;BZ00001698;6;Uffici;NORMALE;P;1650;2000;L;4,1;5,6;L;
